a_x,m,b,-1.00147049, -0.13395287
a_y,m,b,0.99936757, -0.01591343
a_z,m,b,-0.98202953, -0.05023495
w_x,7.5194549560546875
w_y,-20.7506103515625
w_z,1.5494155883789062

"['m_x', 'm_x0']",10.0341796875
"['m_y', 'm_y0']",21.09375
"['m_z', 'm_z0']",-14.2822265625
